Group Number,Arabic Group Name,English Group Name,Operator,Purpose/Usage,Example,Note,project_effect_signature,project_usage_universal_ar,project_i3rab_template,project_quran_evidence_phrases,project_modules
9,الأوامر والتعجب الإعرابية,Commands and Exclamation (Grammatical),هَيْهَاتَ,للعجب,هيهات العقيق,هيهات: اسم فعل ماض، العقيق: فاعل مرفوع,AMR_TA3AJJUB,أَدَاةُ أَمْرٍ أَوْ تَعَجُّبٍ إِعْرَابِيَّةٍ حَسَبَ السِّيَاقِ.,أَدَاةُ أَمْرٍ/تَعَجُّبٍ ...,"TYPE=OTHER::23:36:هَيْهَاتَ -> اسْمُ فِعْلٍ مَاضٍ بِمَعْنَى ( بَعُدَ ) : مَبْنِيٌّ عَلَى الْفَتْحِ لَا مَحَلَّ لَهُ مِنَ الْإِعْرَابِ، وَالْفَاعِلُ مَحْذُوفٌ تَقْدِيرُهُ "" الْوُقُوعُ "". | TYPE=OTHER::23:36:هَيْهَاتَ -> تَوْكِيدٌ لِلْأُولَى مَبْنِيٌّ عَلَى الْفَتْحِ.",
9,الأوامر والتعجب الإعرابية,Commands and Exclamation (Grammatical),شَتَّانَ,للعجب,شتان سرمين وبسيط,شتان: اسم فعل ماض، سرمين: فاعل مرفوع,AMR_TA3AJJUB,أَدَاةُ أَمْرٍ أَوْ تَعَجُّبٍ إِعْرَابِيَّةٍ حَسَبَ السِّيَاقِ.,أَدَاةُ أَمْرٍ/تَعَجُّبٍ ...,,
9,الأوامر والتعجب الإعرابية,Commands and Exclamation (Grammatical),سُرْعَانَ,للعجب,سرعان زيد خروجا,سرعان: اسم فعل ماض، زيد: فاعل مرفوع,AMR_TA3AJJUB,أَدَاةُ أَمْرٍ أَوْ تَعَجُّبٍ إِعْرَابِيَّةٍ حَسَبَ السِّيَاقِ.,أَدَاةُ أَمْرٍ/تَعَجُّبٍ ...,,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),كَانَ,للزمن,كان العالم طالبا,كان: فعل ناقص، العالم: اسم مرفوع، طالبا: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,"TYPE=OTHER::2:75:كَانَ -> فِعْلٌ مَاضٍ نَاسِخٌ مَبْنِيٌّ عَلَى الْفَتْحِ. | TYPE=OTHER::2:111:كَانَ -> فِعْلٌ مَاضٍ نَاسِخٌ مَبْنِيٌّ عَلَى الْفَتْحِ، وَاسْمُ كَانَ ضَمِيرٌ مُسْتَتِرٌ تَقْدِيرُهُ "" هُوَ "". | TYPE=JAZM::2:97:كَانَ -> فِعْلٌ مَاضٍ نَاسِخٌ مَبْنِيٌّ عَلَى الْفَتْحِ فِي مَحَلِّ جَزْمٍ فِعْلُ الشَّرْطِ، وَاسْمُ كَانَ ضَمِيرٌ مُسْتَتِرٌ تَقْدِيرُهُ "" هُوَ "". | TYPE=JAZM::2:98:كَانَ -> فِعْلٌ مَاضٍ نَاسِخٌ مَبْنِيٌّ عَلَى الْفَتْحِ فِي مَحَلِّ جَزْمٍ فِعْلُ الشَّرْطِ، وَاسْمُ كَانَ ضَمِيرٌ مُسْتَتِرٌ تَقْدِيرُهُ "" هُوَ "". | TYPE=NASB_ADAT::68:14:كَانَ -> فِعْلٌ مَاضٍ نَاسِخٌ مَبْنِيٌّ عَلَى الْفَتْحِ، وَاسْمُ كَانَ ضَمِيرٌ مُسْتَتِرٌ تَقْدِيرُهُ "" هُوَ ""، وَالْمَصْدَرُ الْمُؤَوَّلُ مِنْ ( أَنْ ) : وَالْفِعْلِ فِي مَحَلِّ جَرٍّ بِحَرْفٍ مَحْذُوفٍ أَيْ: "" لِأَنْ كَانَ "".",
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),صَارَ,للزمن,صار الحديد سيفا,صار: فعل ناقص، الحديد: اسم مرفوع، سيفا: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),أَصْبَحَ,للزمن,أصبح البرد شديدا,أصبح: فعل ناقص، البرد: اسم مرفوع، شديدا: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,TYPE=JAZM::67:30:أَصْبَحَ -> فِعْلٌ مَاضٍ نَاسِخٌ مَبْنِيٌّ عَلَى الْفَتْحِ فِي مَحَلِّ جَزْمٍ فِعْلُ الشَّرْطِ.,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),أَمْسَى,للزمن,أمسى الفلاح راجعا,أمسى: فعل ناقص، الفلاح: اسم مرفوع، راجعا: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),أَضْحَى,للزمن,أضحى الطالب مصليا,أضحى: فعل ناقص، الطالب: اسم مرفوع، مصليا: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),ظَلَّ,للزمن,ظل بسيط صائما,ظل: فعل ناقص، بسيط: اسم مرفوع، صائما: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,TYPE=OTHER::16:58:ظَلَّ -> فِعْلٌ مَاضٍ مَبْنِيٌّ عَلَى الْفَتْحِ جَوَابُ الشَّرْطِ. | TYPE=OTHER::43:17:ظَلَّ -> فِعْلٌ مَاضٍ نَاسِخٌ جَوَابُ الشَّرْطِ مَبْنِيٌّ عَلَى الْفَتْحِ.,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),بَاتَ,للزمن,بات الطالب متدرسا,بات: فعل ناقص، الطالب: اسم مرفوع، متدرسا: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),مَا زَالَ,للزمن,ما زال زيد منفردا,ما زال: فعل ناقص، زيد: اسم مرفوع، منفردا: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),مَا بَرِحَ,للزمن,ما برح الجهل مضرا,ما برح: فعل ناقص، الجهل: اسم مرفوع، مضرا: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),مَا فَتِئَ,للزمن,ما فتئ سرمين متبسما,ما فتئ: فعل ناقص، سرمين: اسم مرفوع، متبسما: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),مَا انْفَكَّ,للزمن,ما انفك هاشم عالما,ما انفك: فعل ناقص، هاشم: اسم مرفوع، عالما: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),مَا دَامَ,للزمن,ما دام الفاسق مترددا,ما دام: فعل ناقص، الفاسق: اسم مرفوع، مترددا: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,,
10,الزمن والنفي الإعرابية,Time and Negation (Grammatical),لَيْسَ,للنفي,ليس زيد حاضرا,ليس: فعل ناقص، زيد: اسم مرفوع، حاضرا: خبر منصوب,NEG,أَدَاةُ نَفْيٍ: تُفِيدُ نَفْيَ الْمَعْنَى عَلَى حَسَبِ السِّيَاقِ.,أَدَاةُ نَفْيٍ ...,TYPE=OTHER::2:177:لَيْسَ -> فِعْلٌ مَاضٍ نَاسِخٌ مَبْنِيٌّ عَلَى الْفَتْحِ. | TYPE=OTHER::2:198:لَيْسَ -> فِعْلٌ مَاضٍ نَاسِخٌ مَبْنِيٌّ عَلَى الْفَتْحِ.,
11,القرب الإعرابية,Approximation (Grammatical),عَسَى,للرجاء,عسى زيد أن يحضر,عسى: فعل رجاء، زيد: اسم مرفوع، أن يحضر: خبر منصوب,MUQARABA,أَفْعَالُ الْمُقَارَبَةِ: تَدُلُّ عَلَى قُرْبِ وُقُوعِ الْفِعْلِ، وَيَأْتِي بَعْدَهَا فِعْلٌ مُضَارِعٌ.,( {VERB} ) : فِعْلٌ مِنْ أَفْعَالِ الْمُقَارَبَةِ، وَ( {VERB2} ) : فِعْلٌ مُضَارِعٌ.,TYPE=OTHER::4:84:عَسَى -> فِعْلٌ مَاضٍ جَامِدٌ مَبْنِيٌّ عَلَى الْفَتْحِ الْمُقَدَّرِ لِلتَّعَذُّرِ. | TYPE=OTHER::4:99:عَسَى -> فِعْلٌ مَاضٍ جَامِدٌ مَبْنِيٌّ عَلَى الْفَتْحِ الْمُقَدَّرِ لِلتَّعَذُّرِ.,
11,القرب الإعرابية,Approximation (Grammatical),كَادَ,للقرب,كاد زيد يقوم,كاد: فعل مقاربة، زيد: اسم مرفوع، يقوم: خبر مرفوع/منصوب عند الجرجاني,MUQARABA,أَفْعَالُ الْمُقَارَبَةِ: تَدُلُّ عَلَى قُرْبِ وُقُوعِ الْفِعْلِ، وَيَأْتِي بَعْدَهَا فِعْلٌ مُضَارِعٌ.,( {VERB} ) : فِعْلٌ مِنْ أَفْعَالِ الْمُقَارَبَةِ، وَ( {VERB2} ) : فِعْلٌ مُضَارِعٌ.,"TYPE=NASB_ADAT::9:117:كَادَ -> فِعْلٌ مَاضٍ نَاسِخٌ مَبْنِيٌّ عَلَى الْفَتْحِ، وَاسْمُ كَادَ ضَمِيرٌ مُسْتَتِرٌ تَقْدِيرُهُ "" هُوَ ""، وَالْمَصْدَرُ الْمُؤَوَّلُ مِنْ ( مَا ) : وَالْفِعْلِ فِي مَحَلِّ جَرٍّ مُضَافٌ إِلَيْهِ. | TYPE=OTHER::25:42:كَادَ -> فِعْلٌ مَاضٍ مَبْنِيٌّ عَلَى الْفَتْحِ، وَاسْمُ كَادَ ضَمِيرٌ مُسْتَتِرٌ تَقْدِيرُهُ "" هُوَ "".",
11,القرب الإعرابية,Approximation (Grammatical),كَرُبَ,للقرب,كرب القلب يذوب,كرب: فعل مقاربة، القلب: اسم مرفوع، يذوب: خبر مرفوع/منصوب عند الجرجاني,MUQARABA,أَفْعَالُ الْمُقَارَبَةِ: تَدُلُّ عَلَى قُرْبِ وُقُوعِ الْفِعْلِ، وَيَأْتِي بَعْدَهَا فِعْلٌ مُضَارِعٌ.,( {VERB} ) : فِعْلٌ مِنْ أَفْعَالِ الْمُقَارَبَةِ، وَ( {VERB2} ) : فِعْلٌ مُضَارِعٌ.,,
11,القرب الإعرابية,Approximation (Grammatical),أَوْشَكَ,للقرب,أوشك زيد أن يقوم,أوشك: فعل مقاربة، زيد: اسم مرفوع، أن يقوم: خبر منصوب,MUQARABA,أَفْعَالُ الْمُقَارَبَةِ: تَدُلُّ عَلَى قُرْبِ وُقُوعِ الْفِعْلِ، وَيَأْتِي بَعْدَهَا فِعْلٌ مُضَارِعٌ.,( {VERB} ) : فِعْلٌ مِنْ أَفْعَالِ الْمُقَارَبَةِ، وَ( {VERB2} ) : فِعْلٌ مُضَارِعٌ.,,
12,التقييم الرافعة فقط,Evaluation (Nominative Only),نِعْمَ,للمدح,نعم الرجل محمد,نعم: فعل مدح، الرجل: اسم جنس مرفوع، محمد: مخصوص بالمدح مرفوع,MADH_DHAMM,أَفْعَالُ الْمَدْحِ وَالذَّمِّ: تُسْتَعْمَلُ لِلْمَدْحِ أَوِ الذَّمِّ.,( {VERB} ) : فِعْلُ مَدْحٍ/ذَمٍّ جَامِدٌ، وَ( {NOUN} ) : فَاعِلُهُ.,TYPE=OTHER::8:40:نِعْمَ -> فِعْلٌ مَاضٍ مَبْنِيٌّ عَلَى الْفَتْحِ يُفِيدُ الْمَدْحَ. | TYPE=OTHER::18:31:نِعْمَ -> فِعْلٌ مَاضٍ جَامِدٌ مَبْنِيٌّ عَلَى الْفَتْحِ يُفِيدُ الْمَدْحَ.,
12,التقييم الرافعة فقط,Evaluation (Nominative Only),بِئْسَ,للذم,بئس الطالب النوام,بئس: فعل ذم، الطالب: اسم جنس مرفوع، النوام: مخصوص بالذم مرفوع,MADH_DHAMM,أَفْعَالُ الْمَدْحِ وَالذَّمِّ: تُسْتَعْمَلُ لِلْمَدْحِ أَوِ الذَّمِّ.,( {VERB} ) : فِعْلُ مَدْحٍ/ذَمٍّ جَامِدٌ، وَ( {NOUN} ) : فَاعِلُهُ.,TYPE=OTHER::11:99:بِئْسَ -> فِعْلٌ مَاضٍ جَامِدٌ مَبْنِيٌّ عَلَى الْفَتْحِ يُفِيدُ الذَّمَّ. | TYPE=OTHER::18:29:بِئْسَ -> فِعْلٌ مَاضٍ جَامِدٌ مَبْنِيٌّ عَلَى الْفَتْحِ يُفِيدُ الذَّمَّ.,
12,التقييم الرافعة فقط,Evaluation (Nominative Only),سَاءَ,للذم,ساء الطالب الكسول,ساء: فعل ذم، الطالب: اسم جنس مرفوع، الكسول: مخصوص بالذم مرفوع,MADH_DHAMM,أَفْعَالُ الْمَدْحِ وَالذَّمِّ: تُسْتَعْمَلُ لِلْمَدْحِ أَوِ الذَّمِّ.,( {VERB} ) : فِعْلُ مَدْحٍ/ذَمٍّ جَامِدٌ، وَ( {NOUN} ) : فَاعِلُهُ.,TYPE=OTHER::5:66:سَاءَ -> فِعْلٌ مَاضٍ جَامِدٌ مَبْنِيٌّ عَلَى الْفَتْحِ يُفِيدُ الذَّمَّ. | TYPE=OTHER::6:31:سَاءَ -> فِعْلٌ مَاضٍ جَامِدٌ مَبْنِيٌّ عَلَى الْفَتْحِ يُفِيدُ الذَّمَّ.,
12,التقييم الرافعة فقط,Evaluation (Nominative Only),حَبَّذَا,للمدح,حبذا زيد,حبذا: فعل مدح، زيد: مخصوص بالمدح مرفوع,MADH_DHAMM,أَفْعَالُ الْمَدْحِ وَالذَّمِّ: تُسْتَعْمَلُ لِلْمَدْحِ أَوِ الذَّمِّ.,( {VERB} ) : فِعْلُ مَدْحٍ/ذَمٍّ جَامِدٌ، وَ( {NOUN} ) : فَاعِلُهُ.,,
13,التفكير الناصبة فقط,Cognition (Accusative Only),حسبت,للظن,حسبت زيدا حاضرا,حسبت: فعل قلب، زيدا: مفعول أول منصوب، حاضرا: مفعول ثان منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
13,التفكير الناصبة فقط,Cognition (Accusative Only),خلت,للظن,خلت الهلال لائحا,خلت: فعل قلب، الهلال: مفعول أول منصوب، لائحا: مفعول ثان منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
13,التفكير الناصبة فقط,Cognition (Accusative Only),ظننت,للظن,ظننت زيدا قائما,ظننت: فعل قلب، زيدا: مفعول أول منصوب، قائما: مفعول ثان منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
13,التفكير الناصبة فقط,Cognition (Accusative Only),رأيت,لليقين,رأيت الطالب ناجحا,رأيت: فعل يقين، الطالب: مفعول أول منصوب، ناجحا: مفعول ثان منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
13,التفكير الناصبة فقط,Cognition (Accusative Only),علمت,لليقين,علمت الزاهد مرزوقا,علمت: فعل يقين، الزاهد: مفعول أول منصوب، مرزوقا: مفعول ثان منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
13,التفكير الناصبة فقط,Cognition (Accusative Only),وجدت,لليقين,وجدت العلم نافعا,وجدت: فعل يقين، العلم: مفعول أول منصوب، نافعا: مفعول ثان منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
13,التفكير الناصبة فقط,Cognition (Accusative Only),زعمت,للشك,زعمت زيدا عالما,زعمت: فعل شك، زيدا: مفعول أول منصوب، عالما: مفعول ثان منصوب,NASB,أَدَاةٌ تُفِيدُ النَّصْبَ حَسَبَ بَابِهَا (تَمْيِيز/مَفْعُول/...).,أَدَاةُ نَصْبٍ، وَ( {NOUN} ) : مَنْصُوبٌ ...,,
99,الحروف المقطعة,Disconnected Letters,الم,فواتح السور,الم ذَلِكَ الْكِتَابُ,حروف مقطعة في أول السورة,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::2:1:الم -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ. | TYPE=OTHER::3:1:الم -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,المص,فواتح السور,المص كِتَابٌ أُنْزِلَ,حروف مقطعة - الأعراف,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::7:1:المص -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,الر,فواتح السور,الر تِلْكَ آيَاتُ,حروف مقطعة - يونس وغيرها,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::10:1:الر -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ. | TYPE=OTHER::11:1:الر -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,المر,فواتح السور,المر تِلْكَ آيَاتُ,حروف مقطعة - الرعد,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::13:1:المر -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,كهيعص,فواتح السور,كهيعص ذِكْرُ رَحْمَتِ,حروف مقطعة - مريم,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::19:1:كهيعص -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,طه,فواتح السور,طه مَا أَنْزَلْنَا,حروف مقطعة - طه,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::20:1:طه -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,طسم,فواتح السور,طسم تِلْكَ آيَاتُ,حروف مقطعة - الشعراء والقصص,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::26:1:طسم -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ. | TYPE=OTHER::28:1:طسم -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,طس,فواتح السور,طس تِلْكَ آيَاتُ,حروف مقطعة - النمل,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::27:1:طس -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,يس,فواتح السور,يس وَالْقُرْآنِ,حروف مقطعة - يس,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::36:1:يس -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,ص,فواتح السور,ص وَالْقُرْآنِ,حروف مقطعة - ص,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::38:1:ص -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,حم,فواتح السور,حم تَنْزِيلُ الْكِتَابِ,حروف مقطعة - الحواميم,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::40:1:حم -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ. | TYPE=OTHER::41:1:حم -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,عسق,فواتح السور,حم عسق كَذَلِكَ,حروف مقطعة - الشورى,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::42:2:عسق -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,ق,فواتح السور,ق وَالْقُرْآنِ,حروف مقطعة - ق,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::50:1:ق -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
99,الحروف المقطعة,Disconnected Letters,ن,فواتح السور,ن وَالْقَلَمِ,حروف مقطعة - القلم,MUQATTAAT,حُرُوفٌ مَقْطَعَةٌ فِي أَوَائِلِ السُّوَرِ، لَا يُعْرَفُ لَهَا إِعْرَابٌ وَاحِدٌ.,,TYPE=OTHER::68:1:ن -> حُرُوفٌ مُقَطَّعَةٌ لِلدَّلَالَةِ عَلَى إِعْجَازِ الْقُرْآنِ.,
